age	view	sep.kpc	sigma	sigma.inf	sigma.sup	sigma.1	sigma.1.inf	sigma.1.sup	sigma.2	sigma.2.inf	sigma.2.sup	delta.t	M1	M1.e	M2	M2.e	z1	z1.e	z2	z2.e	sep.Mpc	M1p	M1p.lower	M1p.upper	M2p	M2p.lower	M2p.upper	z1p	z1p.lower	z1p.upper	z2p	z2p.lower	z2p.upper	d.proj.out	d.proj.out.lower	d.proj.out.upper	v.rad.obs.out	v.rad.obs.out.lower	v.rad.obs.out.upper	alpha.out	alpha.out.lower	alpha.out.upper	v.3d.obs.out	v.3d.obs.out.lower	v.3d.obs.out.upper	d.3d.out	d.3d.out.lower	d.3d.out.upper	v.3d.col.out	v.3d.col.out.lower	v.3d.col.out.upper	d.max.out	d.max.out.lower	d.max.out.upper	TSC0	TSC0.lower	TSC0.upper	TSC1	TSC1.lower	TSC1.upper	T.out	T.out.lower	T.out.upper	prob.out	prob.out.lower	prob.out.upper
2.54	z	264.42914210000004	888.0922502999998	56.11023787	50.70297649	871.2887958999999	52.50514533	50.16758051	908.6107	58.796329799999995	63.40716947	1.22	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.2644291421	600759123513975.0	540908744346532.8	660330323823268.4	601200702255922.8	542506245479044.6	658509067545896.2	0.04999406160616894	0.04602461503529492	0.054408103252620445	0.050198515170176455	0.04615460547489035	0.053978096078873626	0.2636414650660954	0.2518097946895539	0.2750984724069766	805.9544377543929	212.037575273641	1631.09402237773	48.98601190009843	22.508896661705634	75.12601117238295	1327.308215122589	419.0113289567224	2420.759757953048	0.4057881038040983	0.28621092600869247	1.008620137828152	1968.8624627027198	1137.9710623345798	2845.5247721629416	1.2208188750065756	0.5110400333676284	3.367403234572828	0.32426885910879094	0.1381822856654673	0.7097314972798077	1.9387203433040636	1.0521161681295519	5.95470673430028	2.2990239608315335	1.530203067399762	6.680686261921595	0.28483106176926626	0.06419742010349896	0.7161000742933337
2.56	z	219.1062683	889.3033333999999	54.3360796	58.70689453	878.9761374	50.16805068	52.56844399	903.1887296	54.79908538	54.79773337	1.24	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.2191062683	602230766011467.2	539741107550741.25	661035683685121.5	599770859051281.2	540422697927576.7	663812976799217.5	0.05001308439192942	0.04632032213565106	0.054019383930830736	0.04993308700012106	0.0463106578648435	0.05389335533820767	0.21884501110046	0.20968881951723004	0.22906251615528206	808.752896223283	227.24301339600672	1715.112209338917	50.701824266496146	23.08103579416334	75.08850927751432	1350.6775426121008	433.54502519139464	2436.928713170443	0.3475835274434357	0.2390463248567623	0.8566755544300241	1912.2952536198964	1039.6974154938578	2837.9680574440995	1.1518562984214176	0.44770075558325656	3.192704012572125	0.28406497581151063	0.1219190875992778	0.6591083191477431	1.8924051892210372	1.0017309705974902	5.4660513724635456	2.2335784064989346	1.4474384656227557	5.898586194918464	0.2566658814005879	0.05613599449124269	0.6962705035831238
2.58	z	169.19122240000002	893.8015859999999	52.96315999	54.16007308	887.0375921	54.61943521	59.46888139	904.4710553	54.64305499	51.91852219	1.26	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.16919122239999998	599142658616483.5	538965804200508.1	660198567585714.5	599854212445111.5	538856416099954.5	664168563402786.8	0.04975974015444752	0.04588922670954994	0.053854155347250195	0.04997437267655068	0.04614373280145188	0.05415809614777885	0.16974322693694938	0.16105812407791212	0.17731446279076993	777.4703415294912	223.68561102990776	1706.5833913505828	48.69037984237904	21.789485402961553	74.64297417219029	1325.410932196347	423.6993911579273	2498.1195836001743	0.2585300765648988	0.18200502089374188	0.6231917142405832	1761.7077038799903	841.4337523780173	2853.8892089405804	0.9976278000755041	0.3467539462103387	3.3657749450771797	0.22237234690266117	0.0943610383566757	0.5511164821017513	1.7947569178203515	0.9827761075974197	5.900994672741341	2.080721513163522	1.3966363754275002	6.311147419950201	0.23132418589102915	0.04701852407708652	0.6674971152670729
2.6	z	105.4048747	893.8609732000001	55.03314391	53.91833972	891.5754281	53.33908368	54.51933786	899.8507248	55.64505229	50.20974276	1.28	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.10540487470000001	599590516963117.8	541476911280966.44	664661049646208.6	605872067242527.8	540245682661256.8	661606688699775.6	0.05000532263151903	0.04602914070905147	0.054057422492459886	0.0496721394619651	0.04599890776136152	0.0538544133438399	0.10554101422845891	0.10098691990851505	0.11069759456496708	784.0482061609396	184.6743958135006	1740.2626716025263	49.780312311001225	20.96398405558355	75.43513663311954	1314.4110675692682	378.74502216234646	2639.8801149781816	0.16159126107121655	0.11362500456039598	0.4212409833415126	1606.5100353823163	679.2260742674564	2794.1473693456755	0.8578511753333349	0.2651965310558361	3.071408905611867	0.1596505087099315	0.05867332234803483	0.46635397977076076	1.7141788179777977	0.9172515397063015	5.294428032369249	1.9366377860726387	1.2623587952661937	5.583411509024206	0.16647452794326928	0.02655500196245911	0.6296801645959454
2.62	z	42.82888721	887.9967411	51.9438804	55.80277293	887.2286008	59.15072599	52.35225022	892.641505	54.02101583	60.56800761	1.3	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.04282888721	599235130924681.6	537408568982352.6	662298039667423.0	597202568855481.5	541219346800401.0	659014407143810.9	0.04997439782649389	0.04587408460807643	0.05405674889659708	0.0499519388691907	0.046327966742430324	0.05371253970931231	0.0428202669239133	0.04074875226888497	0.04482813947467042	855.8234824645967	202.73269788853287	1814.5951080820978	52.41119508734671	24.04976905567646	76.55731319636594	1339.541571923264	378.86162745653985	2525.422914424539	0.06933935412389312	0.046546545672929714	0.18892405851212993	1490.298184262456	525.5987495264692	2600.863344764118	0.7677375878988817	0.1905390114375893	2.32633071810811	0.07423478318513202	0.028052711416716843	0.3185504210995317	1.7285635864012032	1.0103074566889587	4.058030101104056	1.8606870697233064	1.224474884743881	4.164150510611686	0.08498929787820386	0.015917056407457723	0.44828981492511605
2.64	z	36.32516048	886.0984366	59.60412231	58.006063600000004	890.2175133999999	51.15715632	51.30060202	886.0772394999999	59.15352067	50.51046468	1.32	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.03632516048	601399678118981.8	543214758655632.3	659176867588750.4	602146532060292.2	538644162317563.8	662593224116881.2	0.04991505651005419	0.045734966187601186	0.0540870405510166	0.0500426704083458	0.04579321001117943	0.05439498305995165	0.03640192747827253	0.03472809709041859	0.038075268337318266	839.4401086251358	232.59229182551385	1877.4664151565275	49.22962157754118	23.060421828674126	76.06110217284899	1383.2893507991935	431.4640695538801	2638.3658873978015	0.05633020195636089	0.03951904650399211	0.1495190080262752	1468.2573352899767	529.8303069495851	2689.0274303546817	0.7498536101636892	0.20028502083150262	2.630320950001268	0.05781517687812844	0.023340067423020798	0.24449359992510628	1.7231242003532192	1.0257438479619796	4.542029035915936	1.809921867526492	1.2257670524789002	4.737883296132059	0.06367800116808467	0.011398742681764688	0.37686650713431546
2.66	z	100.4756337	881.3596852	53.98398048	55.41371051	887.4453129000001	51.82469452	52.70471874	878.8853839999999	49.39267489	52.72190777	1.34	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.1004756337	601666119682355.0	541945205892786.2	662056679152922.0	599632319667059.0	540591103555593.9	659764962224986.1	0.050223956970088156	0.04587914565395267	0.054088643731924756	0.05007454393487621	0.04584237936557482	0.05410057410880537	0.10047349274089093	0.09571358820415807	0.1053807160270806	794.7657795637184	212.04262396606893	1767.1253756190024	49.864085387136335	20.004226203535254	75.0889556372687	1362.7688472088416	418.8859188167422	2450.2716382527688	0.1555407683928257	0.10742336938633176	0.3992312824699601	1626.3653591000689	741.5493829812639	2610.3378662788664	0.876327590305311	0.2931024430849786	2.3433274911844446	0.1491207353348538	0.05919241229751805	0.4289987032776069	1.7514756676235772	0.9609620944304578	4.006318964666382	1.9379047246273808	1.2969176630250006	4.136674329384503	0.15746922441201422	0.034917137798352364	0.5805017787404876
2.68	z	166.1748951	886.3198581	49.73627608	52.76699884	893.0972757999999	59.10086272	63.89020616	883.2913087999999	53.72380804	54.69132175	1.36	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.1661748951	604595868884676.8	543032418134898.9	661760131079388.5	605352849802607.4	538782562534075.25	663680789663415.5	0.05013330954135829	0.04607871153805942	0.05403043273728465	0.050055208486698866	0.04578954353475342	0.05396841094314003	0.1663782874030689	0.1584359729925285	0.17440602065972932	764.6023242715273	201.58898681186156	1707.7559713527723	48.65607478128297	19.503103548466356	74.78412668060055	1337.9053668764243	386.07981204677844	2490.5585808659	0.2530995323813032	0.17879901876457488	0.6303613582372437	1759.4843406919144	873.2908695715748	2730.554350324829	0.9976635513223991	0.3605887325066395	2.823751484107524	0.2272858641501687	0.08981183380191973	0.560146398673749	1.7840816788297083	0.9787577665054344	4.604500146855758	2.096340710630497	1.377745607430696	5.082813564577064	0.22920634669537682	0.04493935361287154	0.6822876495025895
2.7	z	217.02410069999996	890.216317	54.16998105	62.37008552	897.1471762	49.8213199	58.18296433	886.9160893	52.09909628	53.87486416	1.38	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.2170241007	600871255806788.2	542725542627751.44	657404418191838.5	605056636835311.0	545238886665362.3	664947902374166.8	0.050093000731250927	0.04606147763246925	0.05437765952362338	0.05000086823372034	0.04612342191423754	0.054134581898229825	0.21710592926094863	0.2080422616107352	0.2273657763710916	791.2265948507293	232.06758686256336	1694.816079190089	48.93060110911614	23.228894630889084	75.87896248313761	1343.265914907699	448.04932640573213	2506.6918603863774	0.32814934062773393	0.23536723876771007	0.9069236319927139	1887.8977846546836	1033.661684203057	2861.1891015592873	1.1341153962329171	0.4488903229681457	3.4362995839887325	0.278466296247072	0.11553907352044601	0.6376554862683291	1.8968278979052644	1.0406296841992804	5.730661307476504	2.230709961180443	1.4486638470257038	6.659925649122341	0.2545095219757437	0.05413261523169995	0.6756019212280749
2.8	z	381.4918326	896.4854852	52.95328859	52.02593585	907.9353672	58.45563875	56.68943775	887.1536079	50.01615961	58.21284527	1.48	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.38149183259999997	605896701405430.2	545799544554300.75	658351662939412.1	599692127754180.0	542993197903730.0	660553993041851.5	0.05000210546807832	0.04588342574021791	0.05390595819736117	0.04983661957399751	0.046006630920793476	0.053990124824191826	0.3819011491859199	0.36551786185702256	0.3991493109281827	761.3240481208315	217.26675842725018	1539.7249703116713	46.802756289834505	21.403910174768377	71.0011986341465	1298.3031139104332	386.353217024998	2378.313714700303	0.5554813254179667	0.409500047972163	1.181620535471468	2118.901876548778	1318.6808446138166	2909.1669751431427	1.3986515025432922	0.6351995292435233	3.6626234110819422	0.4177654001203033	0.19412692173931806	0.7556934731586079	2.118602100176747	1.077069154890055	6.578763631216392	2.5578283638826713	1.6449680668206552	7.28029313699976	0.33570262978561116	0.08121889579820231	0.7537418129438836
2.9	z	427.00967649999996	875.0341872000001	51.13320607	52.95744374	890.7140356000001	52.58925175	52.78875833	860.9600254000001	49.12719904	55.05633883	1.58	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.4270096765	598301083966437.5	538822556635447.6	655218834344220.6	595988219973025.8	536400504928915.75	656901775416864.6	0.05007470893048499	0.046141308988242494	0.05394007197933351	0.0504283727843679	0.04636754681162491	0.05415950015596136	0.42711804608424403	0.4073899744051485	0.4460019726611228	685.243361012147	211.08422296903066	1533.5659613368039	46.44555616033587	21.20258343814041	71.52664608695292	1173.8387065248317	402.7321887701447	2242.79967210347	0.621005124661206	0.4586040006908798	1.3666761435006352	2105.4034013617907	1360.29633601087	2907.2417472445927	1.40824094849511	0.6688909878535716	3.736192406928381	0.459810005858834	0.2249323071731668	0.8778676929406394	2.02309789477433	1.1175858338840756	6.765890044565617	2.554742829243928	1.6846805304923578	7.32284389171133	0.37825073955730387	0.0977519599213969	0.776334877573784
3.0	z	414.14736830000004	857.8380053	49.77707587	51.78262572	858.8676073999999	51.81270003	53.69630218	858.4106211000001	53.93441583	49.10304347	1.68	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.4141473683	601667120785262.2	541548082866984.4	662606495236669.5	604767139524044.8	541995459118792.0	663675802046752.2	0.05005909307413098	0.04618348900219884	0.054100896921322986	0.049968545964406835	0.046104367347283993	0.054074031777828	0.41528059427646724	0.39625984029540084	0.43393367077815054	775.3375475619932	229.5021654786118	1641.4900195093571	48.43720591472705	21.609172900533387	73.76727319171552	1292.039884820537	454.45567140083404	2387.6617233974794	0.6345342090188971	0.4452337939564307	1.4952661253931503	2216.0879156909405	1413.453002661823	3007.7258443935925	1.5306794298140112	0.7058883254937762	4.79585443770085	0.4377849170724866	0.2128670977241419	0.8853378212492131	2.2254611741917927	1.1804912260431937	9.70799497193541	2.751322259830786	1.7280516800872303	10.358359281089985	0.3408225931442548	0.0724488196191114	0.7306387717177475
3.2	z	293.7346748	820.553711	47.65920971	50.93651612	840.7186746	48.53600597	54.15562719	801.2694106	48.50740716	50.61679811	1.88	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.2937346748	597621289446569.0	537856094349109.5	660745893354480.8	603359435128814.5	546317363294071.25	662645486753042.2	0.04975362098618109	0.04561722239811253	0.05390466270297063	0.04961787200639688	0.04572545648012935	0.05370598593878066	0.2946475027599716	0.2793693165135883	0.3082617436544575	802.0859651311287	212.22100328069774	1602.068495635054	48.52094186031366	22.228101899894007	74.97759617530912	1274.3249600020579	410.19914176344406	2452.1256929318583	0.4442811293785812	0.3188830293836412	1.1207181904129684	2021.2011660171765	1157.7600257175923	2923.71305586909	1.2708458066486885	0.5325292778024489	4.015040450400788	0.35071609751068317	0.15419375712809646	0.7304295323266249	1.9813519438437666	1.087206127816915	7.646856178015582	2.3732549012086848	1.5539300048362255	8.078160669407824	0.3026491662458627	0.06273475944110407	0.7459362469183514
3.4	z	99.92655131	825.4049818	48.50867033	50.23625012	870.0458427000001	51.53945025	51.55447482	782.5761316	46.93493578	48.56646788	2.08	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.09992655131000001	599900854685636.8	542086146583542.3	656359719738445.0	602649792938856.9	539094301547705.44	659837556772580.2	0.050055110965127186	0.046108202221655945	0.053985078460183564	0.04992162921732171	0.04594723773851512	0.05383606792430449	0.09994590890894088	0.09552573144341008	0.10411475386307043	767.939583573117	233.96701710508833	1712.4789709533384	48.44290990344218	21.84375837962567	74.78883595184482	1290.399712068539	417.70033725837175	2496.0441036968214	0.14926797407750142	0.10831854911690758	0.3742528764034978	1581.7487833758282	714.7182795688783	2738.992648574067	0.841127992957023	0.2797977504171509	2.805976195066307	0.1441594419106047	0.05644973451796052	0.4514145146130722	1.7014262079085505	0.9288199057234825	4.790621328552542	1.9025595368673272	1.2578462841420583	5.080614004582581	0.15203714968473303	0.030419020972466536	0.6090086824183594
3.6	z	242.86835589999998	813.5545949	47.38261036	55.25750238	822.7724212999999	50.45792292	48.4921723	807.7640448	43.85404688	47.85617017	2.28	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.2428683559	598289505002740.0	540558432541484.4	658201855114661.2	601076836004891.4	541501247624056.7	660333987876361.5	0.0500998844889513	0.04595162351803791	0.05396197463709416	0.049912002189971744	0.0458577161552025	0.05378819020171881	0.24359856928019696	0.2328714911000442	0.25461889368887614	822.8774590501531	218.09319891367312	1717.6532575462172	50.512008761460535	21.10704130759643	73.96077895285704	1372.8041924616696	456.84519469013145	2424.02125238948	0.38252364573262526	0.2606372729182018	0.8787358302313217	1927.1301267687747	1095.7782096042602	2828.492299181334	1.1736689683856691	0.48589506215438427	3.242446309101734	0.29631949184731593	0.1339658237759864	0.6313558287938649	1.9348918292586998	1.0343647780657552	5.514418273179472	2.258404361716048	1.4944149622311365	6.0122758585852845	0.27342244546131983	0.06318763090418082	0.6854636066604183
3.8	z	75.49825067	765.5489884	45.15090925	54.33477945	759.44517	46.74670479	45.41751437	773.7349715	44.26765306	53.97679357	2.48	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.07549825067	598055862978177.2	537087450616161.6	662097115021765.9	598948405614620.9	540188164544704.56	661126834531366.5	0.050153214182664205	0.04622047747310858	0.054284130527478214	0.04971145215615949	0.04544432614614086	0.053925913059893076	0.0755217510738655	0.07227014762864568	0.07900087837348535	840.2040725181491	214.14320878362278	1821.7712903659274	49.14902861193705	20.7444846793828	75.64494996590184	1438.018225888899	409.48985866035815	2542.547326632731	0.11509886893313268	0.08097512198705485	0.2987200214388862	1629.2505565503004	651.2871711844498	2697.986766863112	0.8724249373232138	0.24908743438229258	2.5445033636470797	0.10859316940492054	0.0426368376296659	0.3922034042779266	1.8545121276201937	0.9785466009411515	4.282994624689206	2.0110507787941208	1.2654080674120107	4.498514441942877	0.1098597891425801	0.023713093417031865	0.5139935466095318
4.0	z	52.89858634	760.5843637	42.95978721	46.47430768	725.1125786	45.9605377	44.8280488	796.9448344	49.38337915	48.00727148	2.68	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.05289858634	600390351397691.8	535836033970879.44	659464094492223.0	599956866571760.0	539764675855962.2	661159748465168.0	0.050074655749705974	0.04606338711068515	0.05413021235033553	0.04974422142898549	0.04613552498951801	0.05428551393200287	0.052941366028771704	0.050499370586408944	0.055448061366010555	853.1402371334558	234.46533855904053	1831.457481546558	50.54090025250635	22.771151171908027	76.10361185582373	1402.5945269536815	428.54221006629336	2602.8738423876193	0.08352045315214957	0.05726271328604626	0.22974669348231588	1535.8480030360165	622.610401733024	2690.393997319131	0.7955099588856724	0.23449686874729284	2.579810663965697	0.08089169402323305	0.03163729370940823	0.32327139688452766	1.7870159780355086	1.0044635258430232	4.376345534080286	1.9404527575928494	1.2393739062964029	4.468044595209747	0.08035775907190322	0.016153401430936513	0.43762417987016294
4.2	z	72.05314014	836.3599365	46.98716363	54.66513856	826.3092571000001	46.07799014	51.97514042	849.1863137	51.93101574	53.87667421	2.88	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.07205314014	602124272827010.9	538961857188717.9	658628593653992.2	597693786816090.2	535226167345473.2	658716265682944.5	0.05001099696522479	0.04571190183795358	0.05400271840761938	0.049984136190628005	0.04569825904724209	0.05406450142726752	0.07207883885173887	0.06915311339831379	0.07563269448213132	830.9272015442962	225.9068142829	1786.5626443808444	49.797099557547696	21.881274515120033	76.36074619763656	1343.0155050742906	430.41814119288995	2528.6605880434286	0.11181687766993983	0.07841225186607204	0.3005145969132995	1574.1981372542227	659.6819915205112	2618.4807571250826	0.8421177992536049	0.2534573935830177	2.374130337129501	0.1085179264399771	0.042775049947384076	0.3900423571314153	1.7471774844600918	0.9698882856318138	4.055574382113722	1.9152976068565266	1.23926120885664	4.214929455281341	0.11854549594258496	0.024005473166736194	0.5207142944268676
4.4	z	46.94908597	855.8276224	48.08087475	49.83902037	834.4571890999999	49.26005635	53.10913546	879.9154535	47.10998066	51.00102875	3.08	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.04694908597	595773314922498.6	538318753637616.6	659259525109740.5	600200698973706.6	541597201928815.8	665531760208771.2	0.04965925103058694	0.045426557962117795	0.05402276030584214	0.04971280570142965	0.0461932199140677	0.05388827580662983	0.04696197193257354	0.044927629670999406	0.04909891942200968	840.4167911826567	250.03050176484163	1833.584905857752	50.75201885347157	23.39512276712046	75.65573597535091	1346.9816177284724	453.16036083864753	2561.622318227868	0.07337010841374636	0.05118268846649093	0.18960513549447056	1455.5559952294857	630.2427596621536	2646.4711392836225	0.7293393167044263	0.23732977927641302	2.502498190628926	0.07399841758593743	0.028590676110410364	0.2751006774380346	1.6541960185448974	1.0688209405155993	4.240558162077847	1.7909552614550015	1.2585107035292984	4.309695153371973	0.08351681457492009	0.0148756175634621	0.35669019946720026
4.8	z	31.37085993	862.085208	53.31064354	52.27732862	868.6186630000001	49.67848695	50.49916364	859.8155314999999	53.92203392	56.2127848	3.48	600000000000000.0	60000000000000.0	600000000000000.0	60000000000000.0	0.05	0.005	0.05	0.005	0.03137085993	602904111939391.0	543523909113475.7	659995006467764.5	597619656933545.4	540979215455442.1	655406525859246.8	0.05018737496922549	0.04602319604100871	0.054412791731373505	0.05032667991765642	0.046466731074839375	0.05450415603768624	0.031531344897705024	0.029956928882691282	0.03298115753098334	851.3896811603222	221.20487103933414	1863.69400023774	50.22707290984533	22.515195726812244	77.81100261369275	1443.4970009883439	425.3141681901584	2658.2501236924045	0.048567986831301035	0.034200080639255656	0.15087164633080882	1521.9455436879155	540.4201900360428	2728.269994269334	0.7908457438744526	0.19812433979805438	2.7154238972615308	0.05314559656950088	0.020206441758809916	0.23670600955069254	1.7650620618152175	1.056010547358717	4.684120741875192	1.8809255159441796	1.232190716785531	4.804214138634734	0.05965763172127293	0.009013613109882005	0.32686883424513485
