age	view	sep.kpc	sigma	sigma.inf	sigma.sup	sigma.1	sigma.1.inf	sigma.1.sup	sigma.2	sigma.2.inf	sigma.2.sup	delta.t	M1	M1.e	M2	M2.e	z1	z1.e	z2	z2.e	sep.Mpc	M1p	M1p.lower	M1p.upper	M2p	M2p.lower	M2p.upper	z1p	z1p.lower	z1p.upper	z2p	z2p.lower	z2p.upper	d.proj.out	d.proj.out.lower	d.proj.out.upper	v.rad.obs.out	v.rad.obs.out.lower	v.rad.obs.out.upper	alpha.out	alpha.out.lower	alpha.out.upper	v.3d.obs.out	v.3d.obs.out.lower	v.3d.obs.out.upper	d.3d.out	d.3d.out.lower	d.3d.out.upper	v.3d.col.out	v.3d.col.out.lower	v.3d.col.out.upper	d.max.out	d.max.out.lower	d.max.out.upper	TSC0	TSC0.lower	TSC0.upper	TSC1	TSC1.lower	TSC1.upper	T.out	T.out.lower	T.out.upper	prob.out	prob.out.lower	prob.out.upper
1.2	z	13.12804621	790.9395139999999	53.72370154	50.23340662	814.5425051	50.73110814	53.68874617	751.1082876	43.12842284	45.74574319	0.0	600000000000000.0	60000000000000.0	200000000000000.0	20000000000000.0	0.05	0.005	0.05	0.005	0.013128046210000001	603667462165593.4	542773334270934.5	662471690134158.2	199501663819450.8	179243770689606.94	218589226134855.9	0.049995252926112496	0.04616755819695764	0.05408471639521728	0.05002645272016966	0.04628488222052095	0.053832497705384466	0.0131059706258158	0.012531261617951872	0.013714447935564969	752.8727958273731	191.18878413361375	1640.9971973251456	51.28050428019343	21.63296262421953	77.19481740177993	1275.5107642560433	344.29584245894677	2278.453194802149	0.021009691258648697	0.014205162120878807	0.05877671905777762	1313.5456636246693	417.9142280100057	2311.1217002283374	0.60735441854498	0.13653094182488207	1.9204569873681971	0.028136220168558553	0.011686402675217915	0.1304856414350672	1.655517828979827	0.9543151570756274	3.79742765769428	1.6950521160088907	1.073643295965586	3.809798459909208	0.03272081609667027	0.006296058380955505	0.21504348532761372
1.22	z	97.57881216	811.3167017999999	46.05149664	53.26607599	833.4762017	67.05457278	50.91562039	774.3379001000001	45.28142032	47.17775172	0.02	600000000000000.0	60000000000000.0	200000000000000.0	20000000000000.0	0.05	0.005	0.05	0.005	0.09757881216	602101440495949.8	543677529206259.7	666007742178978.0	199050574576993.12	177786016202813.88	217989180739871.7	0.04996126188745613	0.04616953002540859	0.05411557295289211	0.050197934001053796	0.046114811272061525	0.0541207818149974	0.09741119182776761	0.09288316285000585	0.10213539852519793	757.686964586579	185.28753310031271	1659.2127505252479	49.71957935237314	21.605226643056177	75.62445983970873	1263.783387110651	339.71900950861004	2270.0334992422477	0.14991093323778598	0.10611066523124942	0.38509979958905327	1518.5372619594536	658.9319050573727	2416.8669708169423	0.7766508084057302	0.2343532348160087	2.3017772897252806	0.1537634299856151	0.06148254161467481	0.4283952366826185	1.6531431932816636	0.8749221145840422	4.558594579206076	1.8469196625787412	1.190865413456893	4.754917742258112	0.16411569704578546	0.031659865949462795	0.6320695945224265
1.24	z	176.8760733	833.4736995000001	50.73679442	53.2832373	851.169408	49.7396834	54.32953981	805.4435412	45.66195075	48.96054335	0.04	600000000000000.0	60000000000000.0	200000000000000.0	20000000000000.0	0.05	0.005	0.05	0.005	0.1768760733	601978110994002.2	544171142348394.9	661039278275616.6	198691462662737.22	178901506430896.56	220427375273448.84	0.04991801129423247	0.046156567462890985	0.05400635705466052	0.05007076353672163	0.04609640151397804	0.05421753332921971	0.17699926444483838	0.16841931307204025	0.18534938419847194	713.5330479357341	181.71778845811673	1545.017827579658	50.32118132425073	24.126157834347662	74.63942761275763	1126.5494705868762	327.5354363685961	2142.9742926750205	0.27991747351799456	0.19329286786984412	0.671066380487321	1647.3228793875496	880.0114962510377	2465.567714781304	0.8997268236546001	0.3451530342331447	2.3766377819129962	0.26310273262877015	0.114084435377702	0.5909207377003397	1.6834429574099798	0.9008030713763002	4.494771834238534	1.9660245230779023	1.2970937336416708	4.722940414432321	0.27140290613220347	0.059571860979161256	0.7365642215665026
1.26	z	245.6892517	858.5056983	49.37351361	52.86803305	869.6071348999999	52.775784400000006	48.35905738	843.7954012	48.74071876	50.86784712	0.06	600000000000000.0	60000000000000.0	200000000000000.0	20000000000000.0	0.05	0.005	0.05	0.005	0.24568925170000003	603960823077142.2	543625592190521.7	663915665088425.4	200513214078563.2	180290009924808.06	220286086827430.62	0.050147436142814306	0.04618040354795837	0.05405131907315356	0.049870145538803014	0.04583256441803776	0.053832351121915	0.2453019337887044	0.23348698195279746	0.25737796755620235	694.9948340177649	180.04123241287908	1447.793422997485	48.98344325887178	22.574121495050147	74.17885037758683	1092.0285476706567	352.17726550887534	2130.1031474492943	0.3756745523083216	0.26557233428765337	0.9124112827925439	1783.3285343388666	1037.1398461445815	2508.6506002858264	1.038818618761706	0.43471277806657693	2.766622608768227	0.3449636081510362	0.15021602124573324	0.7095151562581407	1.7919629419470797	0.9782446054098974	5.275958328581393	2.1865614222291843	1.4184520500789584	5.824139180809436	0.32507216179151105	0.07122185145362939	0.7500920052954644
1.28	z	305.004353	884.1184196	50.28978112	58.10601383	887.0175833999999	51.70727379	58.27555519	884.5662940999999	54.89587359	50.59119893	0.08	600000000000000.0	60000000000000.0	200000000000000.0	20000000000000.0	0.05	0.005	0.05	0.005	0.305004353	597027269641210.0	537668352440593.25	662257332324993.5	200156618617945.75	179819460874706.4	220478234702293.34	0.049572962589533164	0.0460030145174792	0.05385566448290175	0.04986088878645834	0.04597144258280179	0.05399238815195685	0.3052497780655644	0.291940034968029	0.3191620455745251	712.6290708102482	190.4333850456062	1437.40098492424	48.405905438126396	22.21497415906655	73.13775565620735	1148.701936675347	359.91542194180613	2108.580663569539	0.46447239340725854	0.32970876863534315	1.0589173927418576	1904.7474886969273	1205.7883968971782	2584.0719910047446	1.194027737735707	0.5448630205726764	3.081802988957913	0.3715618795696666	0.17853054365957582	0.7836030193565562	2.01217145328856	1.0457208596865768	6.162354288231344	2.4530254051260156	1.5279682791476983	6.66337869478706	0.3237416285863826	0.08081488691214059	0.762603896036477
1.3	z	351.7300162	901.2679578	55.33813626	51.45648789	900.8862088	57.61805428	52.490320700000005	907.9278944	50.76997905	52.45431888	0.1	600000000000000.0	60000000000000.0	200000000000000.0	20000000000000.0	0.05	0.005	0.05	0.005	0.3517300162	603169725230270.0	547500302815407.2	662998999929830.0	201451713300469.22	181064275482755.28	222317064825024.3	0.050026441788878384	0.04619259986949713	0.05370198237260445	0.04963776243438495	0.045976508521206313	0.05366535605492752	0.35191866592014764	0.3355130047031359	0.36822240035870346	741.9644089820417	168.8897092535132	1513.0748838791028	48.83329873029355	23.88135604722411	73.11994323106455	1158.5695320897682	367.8358808519162	2147.2246620723863	0.5349990493971416	0.38544302371891803	1.2081787454505728	1954.2941967027705	1275.354785334651	2670.761464842725	1.2515157206819254	0.5890006271057686	4.163504787228046	0.4111688646811878	0.215623616952132	0.809197999133771	2.024621036449986	1.057209742064266	9.132939942609944	2.469715530859123	1.5931907732785968	10.114303364172274	0.34591000585500187	0.07209637234267838	0.7617874623599717
1.4	z	588.6004701	927.090141	54.29522367	63.12480599	940.3608551000001	59.68886592	53.7235305	901.9209678	50.59726561	57.18504152	0.2	600000000000000.0	60000000000000.0	200000000000000.0	20000000000000.0	0.05	0.005	0.05	0.005	0.5886004700999999	603057446255768.1	544762188616259.25	661718511032981.6	199754395223025.0	180705984171276.9	219840293769867.9	0.050116734512899705	0.04632265942724613	0.05407209559258365	0.05000710576879516	0.04623091739605679	0.053885654999719465	0.5878606615853865	0.5595980187165012	0.6160909820847498	620.865945420589	177.1304534203588	1202.0917606233359	48.19715768824277	21.966430133665053	71.18316634959208	1004.1545805124061	339.2055244847862	1856.6359822149293	0.8786410985263478	0.6379541448149736	1.8059572706455675	2188.6493463751776	1639.3598384678835	2699.4271288833543	1.6467743702536377	0.8845689535774414	4.427699382701597	0.6389260819479737	0.3395759419529706	1.175772451366571	2.475410487904777	1.2553771542120098	9.56040803318922	3.1840733524988325	1.9833467147468176	11.016938760222736	0.413328181524869	0.11923819331455437	0.7918617035056823
1.6	z	882.5892103	874.5742598999999	52.11687779	57.94197607	922.7205961000001	57.89759005	61.49169731	773.1338702	43.23279157	46.22168955	0.4	600000000000000.0	60000000000000.0	200000000000000.0	20000000000000.0	0.05	0.005	0.05	0.005	0.8825892103	597864802796063.6	543557582019477.25	655541406763518.1	200422831596192.88	179669614170318.1	220161809939570.94	0.050391882941018845	0.046543689252116945	0.05388902570012377	0.05019671883142951	0.046572374908655456	0.053746535068537285	0.8796275231629259	0.8401426283395458	0.9185072330159824	583.0905528333008	194.67375494189977	1157.2261863465	47.31702341863446	21.78171822424716	72.05936647425017	954.7330068573256	359.5892176443259	1745.9354486559914	1.3101116696416926	0.9538716266410512	2.8659499729639655	2449.558990440878	1938.4315340853889	2788.2267918194125	2.4645767604918234	1.233200739512684	7.026299912772466	0.8513562231153073	0.4920809802405374	1.9233622704944064	3.771589402434733	1.5662476671495058	19.940262982706777	4.9026153836860775	2.4716248465739836	22.10832770736555	0.39348728271613365	0.0974890407884821	0.7866347962026654
1.8	z	1013.805743	778.1479557	48.38069524	51.028006	851.070496	47.80106254	53.45856461	614.284109	41.30719224	38.3178336	0.6	600000000000000.0	60000000000000.0	200000000000000.0	20000000000000.0	0.05	0.005	0.05	0.005	1.013805743	603257209856599.5	544431905531976.6	660776912696412.4	200450859533182.06	181258432180034.34	219378580126016.94	0.04997218736664552	0.046224106069395685	0.05385591117834831	0.0499953886650555	0.04646092249739182	0.053997942530696556	1.0153068363911526	0.9679064881638649	1.0620771830469522	535.2875447222368	154.03586051671869	1050.1189173210548	44.59144578582553	19.619172987327726	70.29165943534188	915.4920497268556	315.6485366817034	1668.2331431434409	1.4254669558258548	1.0752419928626191	3.0484366294350913	2460.9263977342844	2020.823707460802	2828.3005273633985	2.4464139580282462	1.3679286625382283	7.948953020210681	0.953229918104447	0.5710892691272886	2.154458218546343	3.873609908700658	1.68675450532361	22.932953924218367	4.920761808107679	2.6586320099750735	25.998261161781702	0.42591069503455153	0.09789578352959674	0.8045615926380323
2.0	z	1045.329835	735.0806662	43.23337529	42.01399818	822.1821328	45.52900825	53.99122664	527.3605491999999	31.22026853	34.42807513	0.8	600000000000000.0	60000000000000.0	200000000000000.0	20000000000000.0	0.05	0.005	0.05	0.005	1.045329835	601726021815140.6	542673901845320.0	659281734642215.8	198883866522277.38	180622757474243.0	219978230475526.4	0.049838529366603906	0.0461475105660949	0.05378461173411863	0.04989841813386024	0.04609566292717784	0.053824814609633564	1.0459045215154243	1.0028712561582251	1.0961993894388606	520.0508381704007	134.99129236292853	1040.6537267588394	45.38370818727393	21.136746817921406	69.35148847419698	857.875007779169	244.77918539438537	1662.5545140728468	1.4943912136235817	1.1272003766919862	2.9779872333202055	2473.7972328117294	2052.9738367161754	2807.6263701931357	2.477408391735083	1.4135681221894898	7.042519115294658	0.9945033408855949	0.5951296483390941	2.1268479356808063	3.8878117476037506	1.7176808014823988	19.057646528676294	5.058519310576017	2.7190742258417737	22.184176943824983	0.4541846989978431	0.09472608000643243	0.8468765801231182
2.2	z	983.5111314999999	706.1973377999999	41.5236164	43.99546721	797.1524427	46.70014521	56.12364151	479.52208229999997	27.08966065	33.59546124	1.0	600000000000000.0	60000000000000.0	200000000000000.0	20000000000000.0	0.05	0.005	0.05	0.005	0.9835111315	603283409615886.5	541143477968148.0	662787169389547.6	199357601718476.6	179580281014760.34	218926300052952.6	0.04995777088856651	0.046238186928433164	0.05391891346890185	0.05000367231645837	0.04626417848391783	0.05372172816187488	0.9830993019426295	0.9385056235273697	1.0318835231105241	556.6396548906739	163.68368469220758	1077.427869901047	45.425774415030645	21.294911700792596	70.4920560111839	929.4604332504152	319.26027983466065	1713.6522793511747	1.3971619966211073	1.053842859533476	2.992911416740897	2460.9831730268497	2032.3250824938818	2802.0974091835624	2.482233674238717	1.3472128544956985	7.577723549462007	0.9242195916401388	0.5502488504068589	2.054111753926622	3.816017402045561	1.655561441792798	21.49154919255079	5.045951702428558	2.636674798209738	24.789685795731337	0.42120034912939175	0.08791370831922926	0.8129485143167459
2.4	z	818.7106842000001	669.5346897000001	42.87354052	42.55052013	754.9284422999999	42.52609307	45.56667707	434.39516100000003	24.60058532	27.10655153	1.2	600000000000000.0	60000000000000.0	200000000000000.0	20000000000000.0	0.05	0.005	0.05	0.005	0.8187106842	605666106696628.2	543846227017043.8	662634945238582.0	200416335323714.5	181458123597375.7	219808708198654.3	0.049608786254277996	0.04588800455115911	0.05349227941126081	0.0497821231729971	0.04591902875676677	0.05361803877620397	0.8186154291671115	0.7798040054822238	0.8569767741848484	565.7944632079915	161.13562015109855	1169.8418112344161	44.50539914291616	21.75470164381536	69.12683164887733	998.8515922511415	316.3329264875024	1820.096114579643	1.1335123536013816	0.8887590368587122	2.282083810484236	2376.662392293727	1882.95224044599	2781.9170180704496	2.1346249489375126	1.1649894312312854	5.9853702401773665	0.7661256408352506	0.45321455062375443	1.5277722066634305	3.213856784642604	1.4984454359901103	14.891842985464386	4.135372538894089	2.328769069676958	17.326408915974724	0.4340774752061102	0.09661154833322888	0.8144138991774875
2.6	z	584.5499748	679.6867752999999	41.40197926	40.63467555	746.4080345	46.70375817	49.06087022	468.7599301	26.89225272	30.21997337	1.4	600000000000000.0	60000000000000.0	200000000000000.0	20000000000000.0	0.05	0.005	0.05	0.005	0.5845499747999999	604218764013555.9	539939687930186.25	662617535379330.8	200957781234478.2	179438526623742.03	219688402206005.88	0.04992461584201079	0.046045505351742295	0.05393602628668931	0.05005135857511947	0.046027913727869005	0.05375687543247496	0.5838109111551106	0.5574036632031939	0.6113775548123911	664.3279066613648	171.02638585081323	1314.6200626951286	47.95300598128651	23.113931338247166	70.54663468619266	1080.5241421029696	345.8887786118785	1945.2220665867617	0.8756141630993832	0.6352255821216577	1.7439429094959833	2214.829506595214	1626.1645821146544	2739.0848332818173	1.7217318694603603	0.879451188701191	5.171705397089201	0.616297083865024	0.3346778299278676	1.1691285518931522	2.6184394372169644	1.2902836204841328	12.494547653393496	3.327371853144048	1.9870702506790134	13.723457912249364	0.37703156966364615	0.09439248257412167	0.7852323104221354
2.8	z	228.4095839	728.4458699	50.36389944	46.68737616	785.873645	45.35420739	44.31903855	521.5777428	29.97678933	30.370751399999996	1.6	600000000000000.0	60000000000000.0	200000000000000.0	20000000000000.0	0.05	0.005	0.05	0.005	0.22840958390000002	599538544481093.5	538942838966679.56	659744694342676.8	200792316952683.56	180653253072453.06	219820849292897.25	0.04986855989548441	0.045837387465296114	0.054100828384440164	0.050138015755899115	0.04618923620415386	0.05397804856786054	0.2289476139476619	0.21807478160532756	0.2386590892411663	726.5117264761916	236.77005368959595	1536.1162141823063	50.73073320109547	24.45855039056365	74.44125228394074	1185.9861415698495	430.0495918385521	2155.7579953397444	0.3595351248425187	0.2527864060181775	0.8359727895527865	1774.6772433141239	1065.6954646592278	2549.0551842654863	1.0253463395463271	0.451744512993261	2.9499931322180726	0.3009260585065655	0.14698804232430196	0.6438803896845456	1.8774310300284225	1.0049540540430753	5.828580334066397	2.1459652981981936	1.4552168795741194	6.49074828304592	0.27912239673277506	0.067059799426051	0.6953915710901898
2.82	z	176.0363599	732.0429376000001	44.90450304	44.19637363	789.6509555	43.55991232	44.4311765	524.3419758	29.856456899999994	32.22964169	1.62	600000000000000.0	60000000000000.0	200000000000000.0	20000000000000.0	0.05	0.005	0.05	0.005	0.1760363599	599035700815254.9	545580901903267.3	664221415580167.4	200667132273767.1	180344246995374.25	221585466561204.16	0.050122712868453295	0.046203010229927344	0.05427452985130937	0.05019825104781918	0.04620270350233487	0.05419267622018539	0.1760259199874344	0.16795267983456807	0.1845766295318759	680.2225231354192	175.7712927692395	1453.1772478009932	48.57539725510814	19.91184607895635	75.29533610576414	1207.7960633744517	368.6043607303994	2136.7262195212065	0.26741936750141293	0.19031213612213957	0.7051817777324517	1690.6272906198906	904.7218155335868	2478.1631088116173	0.9424897138807308	0.3599424601334953	2.6332135317072476	0.2523203448453128	0.10918758565372368	0.5760764874223953	1.7759882876515072	0.940805093830084	4.857915809897173	2.063361921434911	1.331512808130672	5.413335791883748	0.2559117533615968	0.06148992158833587	0.7109121017062898
